Tweet content,Latitude,Longitude,sentiment
"Oracle: Network/Telecom Systems Analyst 3-IT (#Miami, FL) https://t.co/MRSIsoowW9 #IT #Job #Jobs #Hiring #CareerArc",25.7616798,-80.1917902,0.0
"Can you recommend anyone for this #SocialSciences #job? https://t.co/Mx8GZoqEqE #mentalhealth #empleo #Denver, CO https://t.co/W7vivfJGgO",39.7392358,-104.990251,0.0
"We're #hiring! Read about our latest #job opening here: Seasonal Temporary Store Associate - https://t.co/ir3hBI2HbS #Plano, TX #Retail",33.0311764,-96.8326773,0.5
This #CustomerService #job might be a great fit for you: Customer Service Representative-Retail Sales - https://t.co/HdBUDrh5I1 #Hiring,39.1523198,-80.0403578,0.6000000000000001
"We're #hiring! Click to apply: Laborer Needed Weed Eating, Trimming Trees, Loading Trucks - https://t.co/HFLkYrJJjC #Labor #Fontana, CA",34.0482749,-117.4438924,0.0
"We're #hiring! Read about our latest #job opening here: Case Picker - https://t.co/OAfHQGjXhR #Indianapolis, IN #Labor #CareerArc",39.768403,-86.158068,0.5
"Lake City Medical Center #Surgeon : General Surgeon Needed to Join Busy Practice (#LakeCity, FL) https://t.co/Md6CehS1oD #PracticeWithUs",30.1836159,-82.68636669999998,0.012500000000000004
"Join the CH2M team! See our latest #Engineering #job opening here: https://t.co/n3fUCYFWxu #Columbus, OH #Hiring #CareerArc",41.3824287,-82.4702382,0.5
"Want to work in #Fresno, CA? View our latest opening: https://t.co/GAKi3DclUa #Manufacturing #cintasjobs #Job #Jobs https://t.co/aDFp1zb56F",36.7468422,-119.7725868,0.5
"See our latest #BatonRouge, LA #job and click to apply: Lead Care Partner - https://t.co/RhCDd5H6Aa #Nursing #Hiring #CareerArc",30.4582829,-91.1403196,0.5
"Wake Forest Baptist Health #Nursing #Job: STAFF NURSE II - JOINT... (#WinstonSalem, NC) https://t.co/XIlFM4b1Oo https://t.co/djNMnUB1UI",36.0899096,-80.26957790000002,0.0
"I'm at California State University Fullerton - @csuf in Fullerton, CA https://t.co/174WESGepT",33.878539399999994,-117.88437366,0.0
"Interested in a #Nursing #job near #Shenandoah, IA? This could be a great fit: https://t.co/hVYxvQofJB #Hiring #CareerArc",40.7667389,-95.3761506,0.38749999999999996
"See our latest #DuckKey, FL #job and click to apply: Front Office Supervisor - https://t.co/tJ9JT2SPQM #Hospitality #Hiring #CareerArc",24.7764696,-80.9096457,0.5
"Loader (Full-time) - Genuine Parts NAPA: (#Knoxville, TN) https://t.co/Vtitf8oUmh #Automotive #Job #Jobs #Hiring #CareerArc",35.9604682,-83.91941509999998,-0.175
"Aerotek: Inside Sales Representative (#Austin, TX) https://t.co/4lSL1uAMj0 #Sales #Job #Jobs #Hiring",30.267153000000004,-97.7430608,0.0
600 Grade A 16X DVD+R 4.7GB White Inkjet Hub Printable (Shrink Wrap) $120.00 https://t.co/8zpRPAkh3H #DVDR #Media https://t.co/B9ynvOTwDb,40.6548713,-74.0064354,0.0
"We're #hiring! Read about our latest #job opening here: Infrastructure Project Manager - https://t.co/dDrEnK6Xgc #Phoenix, AZ #IT",33.4483771,-112.0740373,0.5
We're here at the #hynesconventioncenter with the peeps from the #bostonmarathon so stop by and… https://t.co/UtPFTDQ5q6,42.3475,-71.08416667,0.0
Alert: VEHICLE FIRE @ 28 ST N/GANDY ACCESS RD Tac: E Sent: E35 https://t.co/u60wW5UT4h,27.85235316,-82.6715444,0.0
"You got your tickets yet #nashville? Grab yours today on https://t.co/eRL7KcNGq6 @ Nashville, Tennessee https://t.co/Q5kx0GXUsv",36.16666667,-86.78333333,0.0
"Can you recommend anyone for this #job? Equipment Associate - https://t.co/VjyA7YqSA3 #Akron, OH #Transportation #Veterans #Hiring",41.0178602,-81.491715,0.0
"I'm at @IHOP in Hoover, AL https://t.co/PO7yGXX5Qt",33.36192996,-86.82780209000002,0.0
"#Healthcare #Job alert: Travel RN Emergency Room | Supplemental Health Care | #GlenBurnie, MD https://t.co/gpjU1SwNQ5 #Jobs #Hiring",39.1626084,-76.6246886,0.0
"Can you recommend anyone for this #Healthcare #job? https://t.co/ljta7NhuMO #Chillicothe, OH #Hiring",39.33311970000001,-82.98240190000001,0.0
"Store Counter Sales - O'Reilly Auto Parts: (#MESA, AZ) https://t.co/UhetEwnINg #Retail #Job #Jobs #Hiring #CareerArc",33.3952022,-111.78915829999998,-0.75
"Sunrise Senior Living: Dishwasher (#Boulder, CO) https://t.co/C0Zm9nGMiP #Hospitality #Job #Jobs #Hiring #CareerArc",40.0149856,-105.2705456,0.0
"Can you recommend anyone for this #job? Hair Stylist - https://t.co/m4IOwhU0WU #Woodstock, MD #Cosmetology #Hiring #CareerArc",39.3082525,-76.88855799999997,0.0
"#Engineering #Job alert: Senior Research Scientist - Bioinformatics /... | Philips North America | #Cambridge, MA https://t.co/GrBJdyASBn",42.3736158,-71.10973349999998,0.0
"This #Hospitality #job might be a great fit for you: Team Member-(Cashier;Cook;Shift Leader) - https://t.co/2OCWMKGqxJ #Fitchburg, MA",42.5834228,-71.8022955,0.6000000000000001
"Interested in a #EmergencyMedicine #job near #Portland, TN? This could be a great fit: https://t.co/3ci7wqMRkH #Hiring #CareerArc",36.5817089,-86.5163833,0.38749999999999996
"Want to work in #Austin, TX? View our latest opening: https://t.co/8HvlDdPv8G #Labor #Job #Jobs #Hiring",30.267153000000004,-97.7430608,0.5
"Want to work in #Oxnard, CA? View our latest opening: https://t.co/wZz6huSAiN #GeneralScience #Job #Jobs #Hiring #CareerArc",34.1975048,-119.17705159999998,0.5
"Can you recommend anyone for this #BusinessMgmt #job? https://t.co/eA5tDZVuQT #SanFrancisco, California #Hiring #CareerArc",37.7749295,-122.4194155,0.0
"Interested in a #BusinessMgmt #job near #Watertown, NY? This could be a great fit: https://t.co/DYkLk9F1d5 #Hiring",43.9747838,-75.91075650000002,0.38749999999999996
Don't forget to get your tickets (link in my bio) to my chapter's… https://t.co/xiznCh1haN,40.91523684,-73.12247855,0.0
"Can you recommend anyone for this #Healthcare #job? https://t.co/KrPZS7RQyu #LasVegas, NV #Hiring #CareerArc",36.1699412,-115.13982959999998,0.0
Drinking  The Crisp by @sixpoint at @juniorsbroadway — https://t.co/AjlvItcIAb #photo,40.7582,-73.9868,0.25
"Can you recommend anyone for this #job? Pharmacy Technician - https://t.co/r9BXDBulOW #KETTERING, OH #Healthcare #Hiring #CareerArc",39.6895036,-84.16882740000001,0.0
"O'Reilly Auto Parts #Retail #Job: Store Counter Sales (#GLENDALE, AZ) https://t.co/5PMMckP91s #Jobs #Hiring #CareerArc",33.6397269,-112.1541243,0.0
|date| @ LongHorn Steakhouse https://t.co/UdPSIzLwN6,33.89796679,-84.00459137,0.0
"#Repost @thinkprosperous
・・・
Your biggest challenge often carries your greatest opportunity for… https://t.co/5Ok8SpsZmX",33.88658,-117.5796,1.0
"#CareerArc #Manufacturing #Job alert: Warehouse - Kitter | ProLogistix | #Lockbourne, OH https://t.co/eKx4qJ4J6Y #Jobs #Hiring",39.8092301,-82.972404,0.0
This morning's workspace. #yamaha #ql5 #sound #ipadaccess @ Greater Shiloh Church https://t.co/J7sDQCk7pM,40.68064338,-75.21919242,0.45
Check out my #listing in #Harrisburg #PA https://t.co/0TUspMJas3 #realestate #realtor https://t.co/8J8VDTkzWx,40.3366314,-76.8545518,0.0
Now grubbing #MomoFuku @ Momofuku CCDC https://t.co/k5v4tx9SXD,38.901112,-77.02698599999998,0.0
"Guys, I'm published now! #nerd #ilovemetadata @ Worcester, Massachusetts https://t.co/4FUhJaupLU",42.2688,-71.8038,0.0
"Feeling blue today. #NoFilter @ Dallas, Texas https://t.co/auf7QLYdDp",32.7833,-96.8,0.0
Wheels up! @ Hartsfield-Jackson Atlanta International Airport https://t.co/ByAiue4lZc,33.64052023,-84.43537130999998,0.0
Just posted a photo @ First Avenue &amp; 7th St. Entry https://t.co/vSX6tLxBlG,44.9783211,-93.2760773,0.25
"If you're a #Nursing professional in #Largo, FL, check out this #job: https://t.co/JH7mFR0Vq9 #NursingJobs #Hiring https://t.co/yx7HTWiRmW",27.9094665,-82.7873244,0.1
Manslaughter not bad for a homicide #honestly,26.79507919,-80.06790895,0.475
"2722 Lakecrest Way Dr, Katy, TX 77493, $185,000 3 beds, 2 baths https://t.co/u1mPuli6JE",29.74020004,-95.8302002,0.0
APRIL 22 IN 🍊BURGH @ CLUB ATLANTIS... @djblord was up fam‼️… https://t.co/5GH9mDy63E,33.51053,-80.85518990000001,0.0
"Can you recommend anyone for this #Hospitality #job? https://t.co/TrutCx8LsU #SONIC #Trenton, TN #Hiring #CareerArc",36.0057954,-88.94786019999998,0.0
"Can you recommend anyone for this #job? Private Practice Urology Opportunity in Lodi, CA - https://t.co/zzthRxfcz5 #Lodi, CA #Physician",38.1301968,-121.2724473,0.0
A little somethin for our groom! #stemsbykate #stemsbykateweddings #blushingbrideprotea… https://t.co/9jmKSaOxnO,33.801520000000004,-118.399,-0.234375
"#CareerArc #Labor #Job alert: Picker\Order Selector | CVS Health | #VeroBeach, FL https://t.co/cDDpLlOryo #Jobs #Hiring",27.6386434,-80.39727360000002,0.0
"#CareerArc #Sales #Job alert: Part Time Sales-dressbarn | dressbarn | #Dayton, OH https://t.co/XWBpjzQDdh #Jobs #Hiring",39.6400784,-84.17516479999998,0.0
"Interested in a #Accounting #job near #WestPalmBeach, FL? This could be a great fit: https://t.co/TeNAQp3R78 #Hiring #CareerArc",26.7153474,-80.0533253,0.38749999999999996
"We're #hiring! Click to apply: Sales Associate - https://t.co/LMaPwGaAsh #Retail #Tucson, AZ #Job #Jobs",32.3247418,-110.9301132,0.0
"We're #hiring! Read about our latest #job opening here: IT Applications - SAP - https://t.co/ob01FJmDLH #Lexington, KY #IT",38.040583700000006,-84.50371640000002,0.5
"#Manufacturing #Job alert: Dish Machine Operator | IHOP ACG Texas | #HarkerHeights, TX https://t.co/o1MDMmhWAv #IHOP #Jobs #Hiring",31.087049800000006,-97.7130738,0.0
So we have a 12 man #Ragnar team. #Runners No. 1-6 in Van #1 &amp; Runners No. 7-12 in Van #2. I'm… https://t.co/eIbgiFoJGU,29.9696,-98.9071,0.0
"See our latest #Springfield, MO #job and click to apply: Part Time-Product Support Representative II - https://t.co/VsSKbxLFCX #Hiring",37.1795562,-93.18800829999999,0.5
"My favorite place to be and my favorite people to see!! Spif (at @PhilzCoffee in San Francisco, CA) https://t.co/oP5fgMYp4i",37.76485678,-122.40137778,0.640625
"Want to work in #Allentown, PA? View our latest opening: https://t.co/ovcWlv37SA #Accounting #Job #Jobs #Hiring #CareerArc",40.6084305,-75.4901833,0.5
"Can you recommend anyone for this #job? Retail Store Positions - https://t.co/IJREilVSNL #Bedford, VA #Retail #Hiring #CareerArc",37.32669170000001,-79.50372590000002,0.0
Just posted a photo @ Madam's Organ Blues Bar https://t.co/22cB2Z7T8h,38.92195876,-77.0422705,0.0
"We're #hiring! Click to apply: Full Time Home Health Registered Nurse-Synergy Home Care - https://t.co/qNIPuQz7MH #Job #Ruston, Louisiana",32.5232053,-92.637927,0.35
Construction on #195Bus from Port Authority Bus Terminal to Willowbrook Mall - Wayne Twp https://t.co/lKECmD9kqr,40.75725900000001,-73.989898,0.0
🚂💨 @ The Vista https://t.co/Qi9gckjRoP,33.99942,-81.04168,0.0
Upstairs. Hint 2. @ Sugar Island https://t.co/Bohnwx5zEE,34.42743,-77.54331000000002,0.0
My personal body bronzer results!!! Yup. Another awesome item! @ Beyoutiful with Rach https://t.co/BTuHWZ8nfR,38.66754,-85.12345999999998,0.5
"Helping but a hd (at @MicroCenter in Columbus, OH) https://t.co/FxABgw2v2q",40.0609869,-83.04042,0.0
"TONIGHT 
April 15th 8p
#CUNNINGLINGUITICS 
Erotic Poetry Night
Featuring 
@MrLetItEcho
&amp; Friends… https://t.co/A20xg1KMY8",26.0514729,-80.2118191,0.7
"We're #hiring! Click to apply: Installer/Service Technician - Cantonment - https://t.co/KRmkgr4732 #Cantonment, FL https://t.co/5lLhVykvuz",30.5971118,-87.36402640000001,0.0
"Interested in a #Retail #job near #GRAMERCY, LA? This could be a great fit: https://t.co/ceCy59wvNf #Hiring #CareerArc",30.0609024,-90.6998269,0.38749999999999996
"Can you recommend anyone for this #HR #job? https://t.co/kn5WLzVYYS #Westford, MA #Hiring",42.5792583,-71.4378411,0.0
"#Repost @fullercraft 
・・・
Melissa Maddonni Haims working on her installation ""Creep"". Coming… https://t.co/gfg92GPC4Q",42.1032,-71.04576999999998,0.0
These #CBAHA Actuarial Science students passed their P Exam on the first try and are stoked to… https://t.co/lZA5OzlN5T,40.81789279,-96.70341839,0.25
"I'm at Fort Myer Officers' Club in Ft Myer, VA https://t.co/2pZ3FuHm9w",38.88380207,-77.08113698,0.0
"Oxxford Clothes has rooted itself in the ""city that works"" for the past 100 years. We want to… https://t.co/Dvl0uLEEN0",41.8369,-87.6844,-0.25
Excuse me blonde #dimension #blonde #hairbyme #haircolor #lorealprous @lorealprous #balayage… https://t.co/Ar2oFkwCil,40.71837365,-74.32861526000002,-0.016666666666666666
"I'm at Home! in Surprise, AZ https://t.co/tBma6gBDcq",33.73196655,-112.43510679,0.0
"Enjoying Life B4 Work #Aaaahugh™ @ Chicago, Illinois https://t.co/hU3vRtpL6y",41.8369,-87.6844,0.5
"#OverlandPark, KS #Hospitality #Job: Kitchen at Fazoli's Restaurants https://t.co/kvz8ywf81W #Jobs #Hiring #CareerArc",38.910188700000006,-94.6670495,0.0
"#Sales #Job alert: IBS-Counter Service Delivery Driver (Retail) | Genuine Parts NAPA | #WestPalmBeach, FL https://t.co/WsdGKMxa1X #Jobs",26.7153474,-80.0533253,0.4
"If someone paid you $250-$750 a month to workout, eat at least one healthy and balanced meal a… https://t.co/HOcSD4mL8C",38.62155487,-76.91784856,0.1
"Join the Lowe's Stores team! See our latest #Retail #job opening here: https://t.co/8f7bM6dqUM #Fredericksburg, VA #Hiring",38.30318370000001,-77.46053990000001,0.5
"I'm at Mt. Olympus Resort Building 10 in Wisconsin Dells, WI https://t.co/wvhr6nPbHG",43.60591263,-89.79343547000002,0.0
We're trying he full flight of beers at the Sterling Pig in Media! #sterlingpigbrewery @… https://t.co/ItVP4rKdhO,39.9183693,-75.3973541,0.4375
"Can you recommend anyone for this #job? Clerk - https://t.co/wUOtZE0R4L #NewYork, NY #Accounting #Hiring",40.7127837,-74.00594129999998,0.0
"Join the CVS Health team! See our latest #Retail #job opening here: https://t.co/hx3BFVHrfZ #Crestwood, KY #Hiring #CareerArc",38.3242355,-85.4724593,0.5
TGIF!!! #driving #dowork #dreambig #music #gym #gymlife #studiolife #happiness #hustle… https://t.co/qGuXOqrSsj,33.91010486,-84.36310227,0.7
"Had a 7:30am Calltime on the set of 'Days of Our Lives'. 🎬 I can't give a lot of detail, but I'm… https://t.co/Z0dz13Ridc",34.15455479999999,-118.33473348,0.0
"I'm at @DigInn in New York, NY https://t.co/LumEnQGMPP",40.76257926,-73.97680169,0.13636363636363635
"Registered Nurse | RN | ICU (Contract) - Favorite Health Care Staffing: (#Bronx, NY) https://t.co/sUbrbqmGfm #Nursing #Job #Jobs #Hiring",40.8447819,-73.86482679999997,-0.125
"Interested in a #Retail #job near #MONTGOMERY, AL? This could be a great fit: https://t.co/ziK9z6UDR4 #Hiring #CareerArc",32.3460142,-86.2259772,0.38749999999999996
Congratulations John Knuth and Andy Featherston  for their new video installation on Sunset!… https://t.co/HmQ9H25cLU,34.09540938,-118.37313345,0.17045454545454544
"Remember when...She's 21 today! 
Happy Birthday @averyevenson @… https://t.co/x4mkjWVr0E",42.62074733,-83.78088601,0.8
Got to hang with my homies #kinkytheband showed them a little of my #karate moves.  Fun times… https://t.co/1YLf0w8mpp,34.095603999999994,-118.28215,0.056249999999999994
"This #Purchasing #job might be a great fit for you: Purchasing - https://t.co/Zcj3Q7FwkC #Maumelle, AR #Hiring #CareerArc",34.8667565,-92.4043219,0.6000000000000001
Let's Go Pitt. #panthers #pitt #pwat #SouthHills #paintpARTy #LetsGetTwisted #letsgopitt @… https://t.co/QErbpzY0fQ,40.3679619,-80.0369568,0.0
"""A friend who understands your tears is much more valuable than a… https://t.co/vB7nimtc5M",35.06333333,-82.09999999999998,0.5
Can you recommend anyone for this #job? Retail Multi-Unit District Leader - SE Houston - https://t.co/1Vu43yc0sD https://t.co/qIdFHNksUf,29.7604267,-95.3698028,0.0
"#Sales alert: Accounting Manager - Asset Management Fund | Robert Half Finance &amp; Accounting | #SanFrancisco, CA https://t.co/yxKSbTVMRa",37.7959362,-122.4000032,-0.16666666666666666
"I'm at K&amp;D's in Atlanta, GA https://t.co/hwMbrPDFi1",33.761853,-84.367974,0.0
Vehicle on fire on St Roch Ave at N Claiborne Ave #traffic #NOLA https://t.co/9is45BqHqI,29.9739,-90.0526,0.0
"This #Retail #job might be a great fit for you: Seasonal Stock Merchandisers Needed - https://t.co/tyvW9p2QRZ #SanMarcos, TX #Hiring",29.8832749,-97.9413941,0.6000000000000001
"Can you recommend anyone for this #Construction #job? https://t.co/tP8zDrMxku #Richmond, VA #Hiring",37.5407246,-77.43604809999998,0.0
Happy #JackieRobinsonDay ! ❤ #42,34.06922724,-118.16577624,1.0
"We're #hiring! Read about our latest #job opening here: Busser - https://t.co/kBLH9552DF #Washington, DC #Hospitality #CareerArc",38.908229,-77.030539,0.5
"See our latest #SouthwestMetro, MN #job and click to apply: Accounts Receivable Clerk - https://t.co/MGgeqeBpyZ #Accounting #Hiring",44.8619724,-93.5715699,0.5
"Citizens Bank #Banking #Job: Appraisal Analyst III (#Cincinnati, OH) https://t.co/mitHp6uBbY #cfgjobs #Jobs #Hiring #CareerArc",39.1031182,-84.5120196,0.0
Guess what this building is!!! Yup! You got it!! It's a hockey rink!! 😂⛸🏒 #charlottesville #VA… https://t.co/MSIO40vuFU,38.03106991,-78.48309602,0.0
"Can you recommend anyone for this #job? Sprinkler Foreman - https://t.co/0o5w7s6qWs #Miramar, FL #SkilledTrade #Hiring #CareerArc",25.9756704,-80.28675010000002,0.0
@SenseiSmokeAlot lol wya,41.90241611,-87.63571444,0.8
"Who doesn't love a leather elephant 🐘 or dog 🐶? Yes, please! 💙💙💙 
#treehousegallery @ Treehouse… https://t.co/fJocVDN2yf",27.79223611,-82.67197624000002,0.625
Always keep in the sunlight. Happy #friYAY! ☀️ #weekendvibes #itsthefreakinweekend… https://t.co/stBWZX31jL,29.7629,-95.3832,1.0
"#Nursing in #Wilmington, DE: REGISTERED... at Department of Veterans Affairs https://t.co/PwUt3yrI6N #Veterans https://t.co/AIwSyZ49sz",39.7390721,-75.5397878,0.0
It's even better than I remember 😍 #planetsub… https://t.co/tmCtJrLHHE,41.2344449,-96.0524004,0.5
"This #Labor #job might be a great fit for you: Package Handler - Part-Time - https://t.co/Q6tnM0HFEr #DAVENPORT, IA #Hiring #CareerArc",41.57954779999999,-90.6204165,0.6000000000000001
"We're #hiring! Read about our latest #job opening here: Pharmacy Clerk (2:30p.m. - 11:00p.m.) - Allentown, PA - https://t.co/0oU4Qyr7EA",40.6084305,-75.4901833,0.5
I finally did the Spicy Korean Noodle Challenge. @ One World Trade Center https://t.co/sqsQbhnJPE,40.71232019,-74.01294184,-0.05
"#RealEstate #Job in #Katy, TX: Real Estate Specialist at Academy Sports + Outdoors https://t.co/IunzvEmXWb #Jobs https://t.co/BFJLiJRHyA",29.7992245,-95.748927,0.2
"Can you recommend anyone for this #job? SAT OR ACT CLASSROOM INSTRUCTOR - Milwaukee, WI - https://t.co/qXs1iLakYs #Milwaukee, WI #Education",43.0389025,-87.9064736,0.0
"We're #hiring! Read about our latest #job opening here: Meat Associate - https://t.co/LS5TAoy5cR #FORTLAUDERDALE, FL #Retail #CareerArc",26.1313609,-80.13653149999998,0.5
"We're #hiring! Click to apply: Service Associate - https://t.co/0FGjWmRCt2 #Retail #THEODORE, AL #Job #Jobs #CareerArc",30.55406,-88.17052729999997,0.0
Gonna swoop on moonlightcreative's pic of the tees we printed live last night with… https://t.co/1GBWphafO1,35.24310999999999,-80.79858,0.06818181818181818
"I'm at Silver Swan in Cuyahoga Falls, OH https://t.co/goQfsDFWbY",41.14608891,-81.47270300000002,0.0
"#Chico, CA #Healthcare #Job: Occupational Therapist at Supplemental Health Care https://t.co/GJquSbeynK #Jobs https://t.co/ST1wOEBDmi",39.7461315,-121.84487450000002,0.0
"Join the CVS Health team! See our latest #Retail #job opening here: https://t.co/W2O9RndfKF #SanClemente, CA #Hiring #CareerArc",33.458487,-117.652845,0.5
"Nurse Practitioner - Acute - VUMC, Transition... - https://t.co/tnVEdA4XzP: (#Nashville, TN) https://t.co/kiOE9OSBl5 #Nursing #Job #Jobs",36.1437001,-86.80102559999997,-0.07500000000000001
"Robert Half Technology: LAMP Developer for Exciting Genomics Company (#SanDiego, CA) https://t.co/TqcLtjQZWn #IT #Job #Jobs #Hiring",32.8981142,-117.2029363,0.06666666666666667
"Join the Compass Group USA team! See our latest #Hospitality #job opening here: https://t.co/5R8jZwyIlj #CompassCareers #Layfayette, LA",30.2240897,-92.0198427,0.5
"Want to work at Kalispell Regional Healthcare? We're #hiring in #Kalispell, MT! Click for details: https://t.co/c4mdP5mR5G #Nursing #Job",48.1919889,-114.3168131,0.0
"Want to work in #Detroit, MI? View our latest opening: https://t.co/S53aqWiEGY #Job #interpreter #bilingual #Jobs #Hiring",42.33142700000001,-83.0457538,0.5
"Want to work at Trinity Services Group, Inc.? We're #hiring in #Muskegon, MI! Click for details: https://t.co/e0ijPGScOj",43.21031110000001,-86.179773,0.0
With only 15 days left you better believe our officers and board members are ready! Get your… https://t.co/XwnlntPD0u,37.71336884,-89.21812121000002,0.1875
"#Transportation #Job in #KansasCity, KS: Delivery Driver (Part Time) - State Ave at Genuine Parts NAPA https://t.co/3PVXI2ymEb #Jobs",39.1173883,-94.6269572,0.4
"A man paralyzed years ago again has control of his hand and fingers, thanks to a computer chip.",40.4165754,-86.11439180000002,0.2
"Want to work in #Evansville, IN? View our latest opening: https://t.co/VQlwhmgaJ7 #Hospitality #SONIC #Job #Jobs #Hiring #CareerArc",37.9555512,-87.5241917,0.5
"Interested in a #Writing #job near #Dallas, TX? This could be a great fit: https://t.co/w7A4d8qNlW #Hiring",32.7766642,-96.7969879,0.38749999999999996
"Everyday I wear the same thing. Red lips and a smile.

Capture by michaellichterphotography at… https://t.co/IAKSzm5ZWE",29.22587436,-81.01078475,0.024999999999999994
We're down in Atl checking out our man Michael of @ceremonycoffee compete in the US coffee… https://t.co/ewLhJTriPP,33.75971286,-84.39834101,-0.15555555555555559
"#CareerArc #Cosmetology #Job alert: Salon Manager | Great Clips | #OverlandPark, KS https://t.co/hNueF9JWDs #Jobs #Hiring",38.9942977,-94.6670641,0.8
"156 weeks done, 52 (more or less) weeks left 🌸 // 📷- @therachelset @ Fordham University https://t.co/ORQFlZnqqV",40.86114974,-73.88372416,0.11111111111111112
